
2014-11-04 15:58:44|orderid[2014110415583729640]|str[Buy1001241751220141104155837296400.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[b134789aef987eb6fe04f525fa13ad77]
2014-11-04 15:59:25|orderid[2014110415583729640]|str[10012417512Buy1818168662601824I0.1RMBdbpay20141104155837296404961]|hmac[2891b0ff5cfd81ed15dc6c8443ac3219]
2014-11-04 15:59:52|orderid[2014110415583729640]|str[10012417512Buy1818168662601824I0.1RMBdbpay20141104155837296404962]|hmac[677323006517d70ede3905edc3d6948f]
2014-11-04 16:00:31|orderid[2014110416002822233]|str[Buy1001241751220141104160028222330.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[7f21545cf420561a1a44e25dd5286fa2]
2014-11-04 16:00:56|orderid[2014110416002822233]|str[10012417512Buy1218349092882282G0.3RMByjpay20141104160028222334961]|hmac[4ce93bb289259c62c05b146ff2cbf4d4]
2014-11-04 16:01:23|orderid[2014110416002822233]|str[10012417512Buy1218349092882282G0.3RMByjpay20141104160028222334962]|hmac[c7059fbd17d862f596caf241f60952de]
2014-11-04 16:22:29|orderid[20141104162214789]|str[Buy10012417512201411041622147890.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[3565b1c5a5ca43ac7acd2eff4d1fd098]
2014-11-04 16:23:24|orderid[20141104162214789]|str[10012417512Buy1117253281017504I0.6RMByjpay201411041622147894962]|hmac[374d6fa823ca4fc71ac3ac0d4a76b2b8]
2014-11-04 16:34:27|orderid[]|str[Buy10012417512CNY01]|hmac[849317eb42b13dbc88f56d8d4d8a9674]
2014-11-04 20:14:01|orderid[201411042015377513]|str[Buy1001241751220141104201537751317.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[f375d702bfb8db8f6060ad9231158ea9]
2014-11-04 20:32:40|orderid[2014110420322116075]|str[Buy1001241751220141104203221160750.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[383483ee915f28beac0b211901ab8f9b]
2014-11-04 20:32:59|orderid[2014110420324818088]|str[Buy1001241751220141104203248180880.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[77dab0512ae9016e0144f549b563f6f0]
2014-11-04 20:35:13|orderid[2014110420324818088]|str[Buy1001241751220141104203248180880.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[77dab0512ae9016e0144f549b563f6f0]
2014-11-04 20:36:07|orderid[2014110420360126154]|str[Buy1001241751220141104203601261540.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[7b3789398cf3491c168c0b520d4991f4]
2014-11-04 20:37:25|orderid[2014110420372230145]|str[Buy1001241751220141104203722301450.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[b2c72c655b6e792326772e8991832da5]
2014-11-04 20:37:54|orderid[201411042037518550]|str[Buy100124175122014110420375185500.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[8e9925be6a63223668ba5604070863e1]
2014-11-04 20:39:32|orderid[2014110420393016128]|str[Buy1001241751220141104203930161280.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[67b02d4197f4718a089a09a623223bb6]
2014-11-04 20:40:41|orderid[2014110420403825175]|str[Buy1001241751220141104204038251750.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[4ee5698d05404fbcd54c970bd5e7c9f9]
2014-11-04 20:47:57|orderid[2014110420475516150]|str[Buy1001241751220141104204755161500.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[1b40c7a32f7ff0df7a3c6ec7e8cab787]
2014-11-04 20:48:49|orderid[2014110420502311290]|str[Buy1001241751220141104205023112900.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[24df97d50152ae907d7e7486af01103d]
2014-11-04 20:55:00|orderid[201411042056215000]|str[Buy100124175122014110420562150000.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[056a0e63d835e90db49d9530c7269c0e]
2014-11-04 21:02:01|orderid[2014110421015917705]|str[Buy1001241751220141104210159177050.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[54e91d7befd36373174d7d107dba5f21]
2014-11-04 21:13:48|orderid[201411042113458366]|str[Buy100124175122014110421134583660.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[80ae07b1c52c7f8cb63649eab4e0deb3]
2014-11-04 21:14:48|orderid[201411042114447759]|str[Buy100124175122014110421144477590.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[256b3cbb0f209ccab26ba9495b9d7988]
2014-11-04 21:15:28|orderid[201411042115249022]|str[Buy100124175122014110421152490220.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[7bc3e347ad48012b6f23c04751b63340]
2014-11-04 21:23:17|orderid[2014110421231316535]|str[Buy1001241751220141104212313165350.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[d6be35c3be960045e564986087fa7b34]
2014-11-04 21:23:51|orderid[2014110421231316535]|str[Buy1001241751220141104212313165350.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496CCB-NET1]|hmac[242bb41c19e47f861fac03fe1d183ab9]
2014-11-04 21:23:55|orderid[]|str[Buy10012417512CNY01]|hmac[849317eb42b13dbc88f56d8d4d8a9674]
2014-11-04 21:29:15|orderid[2014110421231316535]|str[Buy1001241751220141104212313165350.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496CCB-NET1]|hmac[242bb41c19e47f861fac03fe1d183ab9]
2014-11-04 21:30:36|orderid[2014110421231316535]|str[10012417512Buy1310525161203382I0.6RMByjpay20141104212313165354961]|hmac[e2eba108b1ad7277c4f92f8345c67a1f]
2014-11-04 21:30:42|orderid[2014110421231316535]|str[10012417512Buy1310525161203382I0.6RMByjpay20141104212313165354961]|hmac[e2eba108b1ad7277c4f92f8345c67a1f]
2014-11-04 21:30:55|orderid[2014110421231316535]|str[10012417512Buy1310525161203382I0.6RMByjpay20141104212313165354962]|hmac[cd8bb954656b0870a7270276a9f79660]
2014-11-05 16:52:42|orderid[2014110516524022353]|str[Buy1001241751220141105165240223530.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[6ee1b6ff42c8afa9fc88f7e83f7b1b39]
2014-11-05 16:53:46|orderid[2014110516524022353]|str[10012417512Buy1711424172081091I0.3RMByjpay20141105165240223534962]|hmac[a1b257a9082c7ba28c75e84bb39c4e7f]
2014-11-05 17:02:42|orderid[201411051702405892]|str[Buy100124175122014110517024058920.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[cfa2ed4674795e990bcfc81bf0cc0ac0]
2014-11-05 17:03:28|orderid[201411051702405892]|str[10012417512Buy1218349403802422G0.3RMByjpay2014110517024058924961]|hmac[8dec243c92b645db77fe24f7e325de2f]
2014-11-05 17:03:53|orderid[201411051702405892]|str[10012417512Buy1218349403802422G0.3RMByjpay2014110517024058924962]|hmac[06609d7ce6abb9e30b20fe239be79a97]
2014-11-05 20:34:24|orderid[2014110516524022353]|str[10012417512Buy1711424172081091I0.3RMByjpay20141105165240223534961]|hmac[7a0fc38d997a5c539c8defd6abcef3da]
2014-11-05 20:39:58|orderid[2014110516524022353]|str[10012417512Buy1711424172081091I0.3RMByjpay20141105165240223534961]|hmac[7a0fc38d997a5c539c8defd6abcef3da]
2014-11-05 20:40:19|orderid[2014110516524022353]|str[10012417512Buy1711424172081091I0.3RMByjpay20141105165240223534961]|hmac[7a0fc38d997a5c539c8defd6abcef3da]
2014-11-05 20:44:54|orderid[2014110520443431110]|str[Buy1001241751220141105204434311100.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[5af089d67fb006c0334e290cf5d1feff]
2014-11-05 20:46:39|orderid[2014110520443431110]|str[Buy1001241751220141105204434311100.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[5af089d67fb006c0334e290cf5d1feff]
2014-11-05 20:47:09|orderid[2014110520470012627]|str[Buy1001241751220141105204700126270.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[1f7a8e78235569121f4dd5ed032bceec]
2014-11-05 20:48:48|orderid[2014110520470012627]|str[10012417512Buy1218349465272112G0.1RMBdbpay201411052047001262722]|hmac[764d0f2e45c91486a187ba7dd6e1c84f]
2014-11-05 20:49:31|orderid[2014110520492316038]|str[Buy1001241751220141105204923160380.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[4e0b4a1993036fc624925dd6cbf0867a]
2014-11-05 20:49:46|orderid[2014110520492316038]|str[Buy1001241751220141105204923160380.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[4e0b4a1993036fc624925dd6cbf0867a]
2014-11-05 20:50:27|orderid[2014110520492316038]|str[10012417512Buy1714285216512091I0.1RMBdbpay201411052049231603821]|hmac[87cf3ea6a21697b89b107f34c68d4fb3]
2014-11-05 20:50:44|orderid[2014110520492316038]|str[10012417512Buy1714285216512091I0.1RMBdbpay201411052049231603822]|hmac[1b28b6c9e878bc2a80f0657b1758d8ef]
2014-11-05 20:52:41|orderid[201411052052307132]|str[Buy100124175122014110520523071320.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[5135556e66723a4ec9ea36f551c93293]
2014-11-05 20:53:22|orderid[201411052052307132]|str[10012417512Buy1914216242819451I0.1RMBdbpay20141105205230713221]|hmac[2a0c45fb619b6b6e9e2a581ecdfdf3f7]
2014-11-05 20:53:39|orderid[201411052052307132]|str[10012417512Buy1914216242819451I0.1RMBdbpay20141105205230713222]|hmac[edd40e8b2a0ae918efa0efb7940456a8]
2014-11-05 20:55:43|orderid[201411052055368363]|str[Buy100124175122014110520553683630.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[27048f95353445a436bd8ec02db61150]
2014-11-05 20:56:16|orderid[2014110520560331376]|str[Buy1001241751220141105205603313760.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[a076b4e780a36d69e5903ee1eee273dc]
2014-11-05 20:56:50|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137621]|hmac[bb6427d8e3a0a905f72408842c9ab44f]
2014-11-05 20:57:15|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137622]|hmac[03d477c4c8aadafff2b4c7c07093c7ab]
2014-11-05 21:02:10|orderid[20141105210200731]|str[Buy10012417512201411052102007310.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[8748a15e8084c26879542df5b3e5bf9b]
2014-11-05 21:02:42|orderid[20141105210200731]|str[10012417512Buy1868484747701027A0.1RMBdbpay2014110521020073121]|hmac[2ac255831abac4b8c3fcbb526e9aa785]
2014-11-05 21:03:07|orderid[20141105210200731]|str[10012417512Buy1868484747701027A0.1RMBdbpay2014110521020073122]|hmac[ca559edaf0d06cf7f6ebc1a676d667f0]
2014-11-05 21:25:58|orderid[2014110521061316828]|str[Buy10012417512201411052106131682810CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[c79bf0367c89cfe242590a36c7915dd7]
2014-11-05 21:26:20|orderid[201411052126165977]|str[Buy1001241751220141105212616597710CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[cbdfde37a32871823d2fd552a2175650]
2014-11-05 21:27:56|orderid[201411052127538568]|str[Buy100124175122014110521275385680.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[133c3d947f74fbb616d173973e87b4ea]
2014-11-05 21:29:10|orderid[2014110521283921691]|str[Buy1001241751220141105212839216910.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[147a0b9cdaf3e054f2308af66c13a7ea]
2014-11-05 21:30:22|orderid[2014110521301926904]|str[Buy1001241751220141105213019269040.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[a36c6aeabb3776aba6e052415ccdca31]
2014-11-05 21:31:02|orderid[201411052130572451]|str[Buy100124175122014110521305724510.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[ad43459131976b88da9c48005a1c34dd]
2014-11-05 21:32:46|orderid[2014110521324416967]|str[Buy1001241751220141105213244169670.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[3fdcc006f8b050f0c703e95824978eb5]
2014-11-05 21:33:03|orderid[2014110521324416967]|str[Buy1001241751220141105213244169670.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[3fdcc006f8b050f0c703e95824978eb5]
2014-11-05 21:33:33|orderid[2014110521333126575]|str[Buy1001241751220141105213331265750.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[b4a526da56268514b19a5005ffb4eade]
2014-11-05 21:33:38|orderid[2014110521333126575]|str[Buy1001241751220141105213331265750.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[b4a526da56268514b19a5005ffb4eade]
2014-11-05 21:38:23|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137621]|hmac[bb6427d8e3a0a905f72408842c9ab44f]
2014-11-05 21:38:41|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137621]|hmac[bb6427d8e3a0a905f72408842c9ab44f]
2014-11-05 21:38:43|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137621]|hmac[bb6427d8e3a0a905f72408842c9ab44f]
2014-11-05 21:38:43|orderid[2014110520560331376]|str[10012417512Buy1218349467702322G0.1RMBdbpay201411052056033137621]|hmac[bb6427d8e3a0a905f72408842c9ab44f]
2014-11-05 21:44:08|orderid[2014110521424231630]|str[Buy1001241751220141105214242316300.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[e177e0e9905a45cb7a8aee1a59fa843e]
2014-11-05 21:44:52|orderid[2014110521424231630]|str[Buy1001241751220141105214242316300.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[e177e0e9905a45cb7a8aee1a59fa843e]
2014-11-05 21:48:25|orderid[2014110521482225605]|str[Buy1001241751220141105214822256050.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[08dcc85bc85dbc188463f6d336c02b42]
2014-11-05 21:50:53|orderid[2014110521505017071]|str[Buy1001241751220141105215050170710.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[a4e48f0677df80b25ddaf09e3c8acf6a]
2014-11-05 21:52:32|orderid[201411052152293536]|str[Buy100124175122014110521522935360.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[2f9ee8308e4bd533b078890db70c634c]
2014-11-05 21:53:11|orderid[201411052153074015]|str[Buy100124175122014110521530740150.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[785dd5db5199c18ca14a1b807bef70a2]
2014-11-05 21:53:14|orderid[201411052153074015]|str[Buy100124175122014110521530740150.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[785dd5db5199c18ca14a1b807bef70a2]
2014-11-05 21:53:44|orderid[201411052153074015]|str[Buy100124175122014110521530740150.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[785dd5db5199c18ca14a1b807bef70a2]
2014-11-05 21:55:35|orderid[2014110521553328509]|str[Buy1001241751220141105215533285090.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[8c98930097b630fefeabe52bbac65063]
2014-11-05 21:55:37|orderid[2014110521553328509]|str[Buy1001241751220141105215533285090.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[8c98930097b630fefeabe52bbac65063]
2014-11-05 21:56:40|orderid[2014110521553328509]|str[Buy1001241751220141105215533285090.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02CCB-NET1]|hmac[ec7924ac78dd78ca5171e259cdd02f38]
2014-11-05 21:58:17|orderid[2014110521581116158]|str[Buy1001241751220141105215811161580.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[39c129e556b8ebb9008da94bb1d29a89]
2014-11-05 21:59:05|orderid[2014110521585516241]|str[Buy1001241751220141105215855162410.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[42d39fa9d2d60040c91db45ec92878b4]
2014-11-05 21:59:21|orderid[2014110521585516241]|str[Buy1001241751220141105215855162410.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[42d39fa9d2d60040c91db45ec92878b4]
2014-11-05 22:00:38|orderid[2014110521585516241]|str[10012417512Buy1914237288529451I0.1RMBdbpay201411052158551624122]|hmac[37c80cea2956728900fa0ec3e11db137]
2014-11-05 22:01:27|orderid[2014110521585516241]|str[Buy1001241751220141105215855162410.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[42d39fa9d2d60040c91db45ec92878b4]
2014-11-05 22:01:46|orderid[2014110522013829129]|str[Buy1001241751220141105220138291290.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[fae7e2f9ee1a337b5316b49d52641dd2]
2014-11-05 22:02:00|orderid[2014110522013829129]|str[Buy1001241751220141105220138291290.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[fae7e2f9ee1a337b5316b49d52641dd2]
2014-11-05 22:02:46|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:03:09|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912922]|hmac[712455808f67c22ee43bcbfa3136ee10]
2014-11-05 22:04:32|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:23:44|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:05|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:06|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:07|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:07|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:07|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:08|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:09|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:09|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:09|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:10|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:10|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:44|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:45|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:45|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:46|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:46|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:47|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:52|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:52|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:52|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:53|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:53|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:24:53|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:25:11|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:26:07|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:27:02|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:27:21|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:28:29|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:28:36|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:28:56|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:28:57|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:29:09|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:30:22|orderid[2014110522013829129]|str[10012417512Buy1914261291629451I0.1RMBdbpay201411052201382912921]|hmac[388761aec106382385e020d5a061d19a]
2014-11-05 22:30:44|orderid[2014110522304116167]|str[Buy1001241751220141105223041161670.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[9e4a3f178c27648967dc046b7db2f762]
2014-11-05 22:31:32|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:31:36|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:31:56|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616722]|hmac[8f45dfc7fbe48e9d4bb3fd6040664d8f]
2014-11-05 22:33:15|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:33:20|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:33:23|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:33:46|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:36:38|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:37:24|orderid[2014110522304116167]|str[10012417512Buy1315241238945382I0.1RMBdbpay201411052230411616721]|hmac[88e971fadc0fde4332eaab16cbc52505]
2014-11-05 22:40:09|orderid[2014110522400632337]|str[Buy1001241751220141105224006323370.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[6853657703118b98cb5df3960dbb39e9]
2014-11-05 22:48:04|orderid[2014110522400632337]|str[Buy1001241751220141105224006323370.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[6853657703118b98cb5df3960dbb39e9]
2014-11-06 08:47:31|orderid[2014110608472910411]|str[Buy1001241751220141106084729104110.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[c4ef6336171dc03dbeb431ad778cae84]
2014-11-06 08:47:45|orderid[2014110608472910411]|str[Buy1001241751220141106084729104110.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php02ABC-NET1]|hmac[20dbf67f57602fa4a9d2f67019df347f]
2014-11-06 15:33:44|orderid[2014110615333612100]|str[Buy1001241751220141106153336121000.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php05051]|hmac[2e60809c775769fedf643423aedf7b01]
2014-11-06 15:34:35|orderid[2014110615333612100]|str[10012417512Buy1315252260296382I0.1RMBdbpay20141106153336121005051]|hmac[2303f6e448a000aba3b8a829ca7c7357]
2014-11-06 15:34:46|orderid[2014110615333612100]|str[10012417512Buy1315252260296382I0.1RMBdbpay20141106153336121005051]|hmac[2303f6e448a000aba3b8a829ca7c7357]
2014-11-06 15:35:01|orderid[2014110615333612100]|str[10012417512Buy1315252260296382I0.1RMBdbpay20141106153336121005052]|hmac[a10376ea02d595bfaeb2c65bfa2cb55d]
2014-11-06 15:35:34|orderid[201411061535302093]|str[Buy100124175122014110615353020930.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0505ICBC-NET1]|hmac[aaa18ed86a601bda363c4355a52a0c85]
2014-11-06 15:36:25|orderid[2014110615333612100]|str[10012417512Buy1315252260296382I0.1RMBdbpay20141106153336121005052]|hmac[a10376ea02d595bfaeb2c65bfa2cb55d]
2014-11-06 15:36:28|orderid[201411061535302093]|str[Buy100124175122014110615353020930.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0505ICBC-NET1]|hmac[aaa18ed86a601bda363c4355a52a0c85]
